datasheet_id|line|button|description
512|5|•|the neophyte leader’s autogun can be replaced with 1 weapon from each of the following:
512|6|○|chainsword; power maul; power pick.
512|7|○|autopistol; bolt pistol; web pistol.
513|1|•|any number of models can each have their autopistol replaced with 1 hand flamer.
513|2|•|one hybrid metamorph’s autopistol can be replaced with 1 cult icon.
513|3|•|the metamorph leader’s autopistol can be replaced with one of the following: 1 cult bonesword (maximum 1 per model); 1 cult lash whip (maximum 1 per model).
513|4|•|the metamorph leader’s metamorph mutations can be replaced with one of the following: 1 cult bonesword (maximum 1 per model); 1 cult lash whip (maximum 1 per model).
514|1|•|the aberrant hypermorph’s heavy power weapon can be replaced with 1 heavy improvised weapon.
516|1|•|this model can be equipped with 1 cache of demolition charges.
521|1|•|this model can be equipped with 1 cache of demolition charges.
521|2|•|this model’s heavy mining laser can be replaced with one of the following: 1 clearance incinerator; 1 heavy seismic cannon.
523|1|•|this model's tachyon arrow and hyperphase glaive can be replaced with one of the following: 1 hyperphase sword; 1 staff of light; 1 voidblade; 1 voidscythe; 1 warscythe.
523|2|•|if this model is not equipped with a tachyon arrow, it can be equipped with 1 resurrection orb.
524|1|•|this model's staff of light can be replaced with one of the following: 1 hyperphase sword; 1 void blade; 1 warscythe.
524|2|•|this model can be equipped with 1 resurrection orb.
533|1|•|this model's gauss cannon can be replaced with 1 tesla cannon.
533|2|•|this model's staff of light can be replaced with one of the following: 1 hyperphase sword; 1 voidblade; 1 warscythe.
533|3|•|this model can be equipped with 1 resurrection orb.
534|1|•|any number of models can each have their gauss flayer replaced with 1 gauss reaper.
535|1|•|all of the models in the unit can have their gauss blaster replaced with 1 tesla carbine each.
536|1|•|all of the models in the unit can have their warscythe replaced with 1 hyperphase sword and 1 dispersion shield each.
539|1|•|all of the models in the unit can have their rod of covenant replaced with 1 particle caster and 1 voidblade each.
540|1|•|this model's heat ray can be replaced with one of the following: 1 particle shredder; 1 twin heavy gauss cannon.
546|1|•|any number of models can each be equipped with one of the following: 1 particle caster; 1 transdimensional beamer.
546|2|•|any number of models can each have their vicious claws replaced with whip coils.
548|1|•|any number of models can each have their twin gauss blasters replaced with one of the following: 1 particle beamer; 1 twin tesla carbine.
548|2|•|any number of models can each be equipped with shieldvanes.
548|3|•|any number of models can each be equipped with one of the following: 1 nebuloscope; 1 shadowloom.
551|1|•|any number of models can each be equipped with 2 particle beamers.
551|2|•|any number of models can each be equipped with 1 fabricator claw array.
551|3|•|any number of models can each be equipped with 1 gloom prism.
552|1|•|this model's 4 gauss flux arcs can be replaced with 4 death rays.
553|1|•|this model's gauss cannon can be replaced with 1 tesla cannon.
562|1|•|any model’s gauss exterminator can be replaced with one of the following: focused death ray; heat cannon.
564|1|•|this model’s 2 tesla cannons can be replaced with one of the following: 2 gauss cannons; 2 particle beamers.
577|1|•|this model’s shuriken pistol can be replaced with one of the following: 1 death spinner; 1 dragon fusion gun; 1 fusion pistol; 1 reaper launcher.
577|2|•|this model’s star glaive can be replaced with one of the following: 1 banshee blade; 1 scorpion chainsword.
577|3|•|this model can be equipped with one of the following: 1 autarch jump generator (<b>power rating +1</b>); 1 swooping hawk wings (<b>power rating +1</b>).
577|4|•|this model can be equipped with one of the following: 1 howling banshee mask; 1 mandiblasters.
579|1|•|"this model can additionally be equipped with up to 2 weapons from the <i><span class=""tooltip00482"" data-tooltip-content=""#tooltip_content00482""><span class=""tt"">autarch</span> <span class=""tt"">weapons</span></span></i> list."
579|2|•|this model can be equipped with 1 fusion pistol instead of 1 shuriken pistol.
579|3|•|this model can have one of the following: banshee mask; mandiblasters.
580|1|•|this model’s laser lance can be replaced with one of the following: 1 dragon fusion gun; 1 banshee blade.
582|1|•|this model’s witchblade can be replaced with 1 singing spear.
583|1|•|this model’s witchblade can be replaced with 1 singing spear.
584|1|•|any number of models can each have their witchblade replaced with 1 singing spear.
586|1|•|any number of models can each have their witch blade replaced with 1 singing spear.
589|1|•|any number of heavy weapon platforms can each have their shuriken cannon replaced with one of the following: 1 aeldari missile launcher; 1 bright lance; 1 scatter laser; 1 starcannon.
590|1|•|for every 10 models in this unit, up to 2 storm guardians can each have their shuriken pistol and guardian combat weapon replaced with 1 aeldari flamer.
590|2|•|for every 10 models in this unit, up to 2 storm guardians can each have their shuriken pistol and guardian combat weapon replaced with 1 guardian fusion gun.
590|3|•|for every 10 models in this unit, up to 2 storm guardians can each have their guardian combat weapon replaced with 1 aeldari power sword.
591|1|•|any number of models can each have their twin shuriken catapult replaced with one of the following: 1 scatter laser; 1 shuriken cannon.
592|1|•|for every 5 models in this unit, one ranger can be equipped with one of the following: 1 gloom field; 1 wireweave net.
593|1|•|the dire avenger exarch’s avenger shuriken catapult can be replaced with 1 shuriken pistol and 1 of the following: 1 diresword; 1 power glaive.
593|2|•|if this unit’s dire avenger exarch is equipped with 1 avenger shuriken catapult, it can be equipped with 1 additional avenger shuriken catapult.
593|3|•|the dire avenger exarch’s shuriken pistol can be replaced with 1 shimmershield.
594|1|•|the howling banshee exarch’s banshee blade can be replaced with 1 of the following: 1 executioner; 1 triskele.
594|2|•|the howling banshee exarch’s shuriken pistol and banshee blade can be replaced with 1 mirrorswords.
595|1|•|the striking scorpion exarch’s shuriken pistol can be replaced with 1 scorpion’s claw.
595|2|•|the striking scorpion exarch’s shuriken pistol and scorpion chainsword can be replaced with 1 biting blade.
596|1|•|the fire dragon exarch’s dragon fusion gun can be replaced with 1 of the following: 1 dragon’s breath flamer; 1 firepike.
597|1|•|all of the models in this unit can have their wraithcannon replaced with 1 d-scythe each.
598|1|•|all of the models in this unit can have their ghostswords replaced with 1 ghostaxe and 1 forceshield each.
599|1|•|this model’s twin shuriken cannon can be replaced with 1 of the following: 1 twin aeldari missile launcher; 1 twin bright lance; 1 twin scatter laser; 1 twin starcannon.
599|2|•|this model’s twin shuriken catapult can be replaced with 1 shuriken cannon.
599|3|•|this model can be equipped with up to 1 of each of the following: 1 crystal targeting matrix; 1 spirit stones; 1 star engines; 1 vectored engines.
600|1|•|the swooping hawk exarch’s lasblaster can be replaced with 1 hawk’s talon.
600|2|•|the swooping hawk exarch can be equipped with 1 aeldari power sword.
601|1|•|the warp spider exarch can be equipped with 1 additional death spinner and 1 powerblades.
602|1|•|the shining spear exarch’s laser lance can be replaced with one of the following: 1 paragon sabre; 1 star lance.
602|2|•|the shining spear exarch’s twin shuriken catapult can be replaced with 1 shuriken cannon.
602|3|•|the shining spear exarch can be equipped with 1 shimmershield.
603|1|•|this model’s 2 starcannons can be replaced with 2 bright lances.
605|1|•|any number of models can each have their shuriken cannon replaced with one of the following: 1 aeldari missile launcher; 1 bright lance; 1 scatter laser; 1 starcannon.
607|1|•|the dark reaper exarch’s reaper launcher can be replaced with 1 of the following: 1 aeldari missile launcher; 1 shuriken cannon; 1 tempest launcher.
608|1|•|any number of models can each have their shadow weaver replaced with one of the following: 1 d-cannon; 1 vibro cannon.
609|1|•|this model’s scatter laser can be replaced with 1 of the following: 1 aeldari missile launcher; 1 bright lance; 1 shuriken cannon; 1 starcannon.
609|2|•|this model’s twin shuriken catapult can be replaced with 1 shuriken cannon.
609|3|•|this model can be equipped with up to 1 of each of the following: 1 crystal targeting matrix; 1 spirit stones; 1 star engines; 1 vectored engines.
610|1|•|this model’s twin shuriken catapult can be replaced with 1 shuriken cannon.
610|2|•|this model can be equipped with up to 1 of each of the following: 1 crystal targeting matrix; 1 spirit stones; 1 star engines; 1 vectored engines.
611|1|•|this model’s twin shuriken catapult can be replaced with 1 shuriken cannon.
611|2|•|this model can be equipped with up to 1 of each of the following: 1 crystal targeting matrix; 1 spirit stones; 1 star engines; 1 vectored engines.
612|1|•|each model can have each shuriken cannon it is equipped with replaced with one of the following: 1 aeldari missile launcher; 1 bright lance; 1 scatter laser; 1 starcannon.
613|1|•|each of this model’s shuriken catapults can be replaced with 1 aeldari flamer.
613|2|•|this model can be equipped with 1 ghostglaive.
613|3|•|this model can be equipped with up to 2 of the following: 1 aeldari missile launcher; 1 bright lance; 1 scatter laser; 1 shuriken cannon; 1 starcannon.
614|1|•|this model’s titanic ghostglaive can be replaced with one of the following: 1 heavy wraithcannon; 1 suncannon.
614|2|•|this model’s scattershield can be replaced with 1 heavy wraithcannon.
614|3|•|this model can be equipped with up to 2 of the following: 1 scatter laser; 1 shuriken cannon; 1 starcannon.
616|1|•|any number of models can each have each of their shuriken cannons replaced with one of the following: 1 aeldari missile launcher; 1 bright lance; 1 scatter laser; 1 starcannon.
617|1|•|this model can be equipped with one of the following: 1 aeldari missile launcher; 1 bright lance; 1 d-cannon; 1 scatter laser; 1 shuriken cannon; 1 starcannon.
618|1|•|"any number of models can each have any of their hornet pulse lasers replaced with 1 item from the <i><span class=""tooltip00483"" data-tooltip-content=""#tooltip_content00483""><span class=""tt"">heavy</span> <span class=""tt"">weapons</span></span></i> list."
618|2|•|all of the models in the unit can be equipped with 1 crystal targeting matrix each.
618|3|•|all of the models in the unit can be equipped with 1 spirit stone each.
