wargear_id|line|name|Range|type|S|AP|D|abilities
1251|1|Chainfist|Melee|Melee|x2|-4|D3|Each time an attack is made with this weapon, subtract 1 from that attack’s <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>, and if that attack is allocated to a <span class=kwb>VEHICLE</span> model, that attack has a Damage characteristic of 3.
1252|1|Astartes chainsword|Melee|Melee|User|-1|1|Each time the bearer fights, it makes 1 additional attack with this weapon.
1256|1|Daemonic axe|Melee|Melee|+2|-2|3|
1257|1|Defiler claws|Melee|Melee|x2|-3|D6|
1258|1|Defiler scourge|Melee|Melee|+4|-2|2|Each time the bearer fights, it makes 3 additional attacks with this weapon.
1259|1|Drach’nyen|Melee|Melee|+3|-4|3|Each time an attack is made with this weapon, on an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6, the target suffers D3 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> in addition to any normal damage.
1261|1|Force axe|Melee|Melee|+2|-2|D3|
1262|1|Force stave|Melee|Melee|+3|-1|D3|
1263|1|Force sword|Melee|Melee|+1|-3|D3|
1264|1|Gorechild|Melee|Melee|User|-4|2|
1265|1|Smash|Melee|Melee|x2|-4|6|
1265|2|Slash|Melee|Melee|User|-3|2|Each time an attack is made with this weapon profile, make 3 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
1266|1|Helbrute fist|Melee|Melee|x2|-3|3|Each time the bearer fights, if it is equipped with 2 Helbrute fists, it makes 1 additional attack with 1 of those weapons.
1267|1|Helbrute hammer|Melee|Melee|x2|-4|D6|Each time an attack is made with this weapon, subtract 1 from that attack’s <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>.
1268|1|Heldrake claws|Melee|Melee|User|-2|2|Each time an attack made with this weapon is allocated to an <a href=/wh40k9ed/the-rules/core-rules/#Aircraft><span class=kwb>AIRCRAFT</span></a> model, that attack has a Damage characteristic of 4.
1270|1|Hideous mutations|Melee|Melee|User|-2|2|
1272|1|Improvised weapon|Melee|Melee|User|0|1|
1273|1|Lasher tendrils|Melee|Melee|User|-2|1|Each time the bearer fights, it makes 6 additional attacks with this weapon.
1274|1|Lightning claw|Melee|Melee|User|-2|1|Each time the bearer fights, it makes 1 additional attack with this weapon. Each time an attack is made with this weapon, you can re-roll the <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a>.
1275|1|Malefic talons|Melee|Melee|User|-1|2|Each time the bearer fights, it makes 1 additional attack with this weapon.
1278|1|Maulerfiend fists|Melee|Melee|x2|-3|D3+3|
1279|1|Mechatendrils|Melee|Melee|4|0|1|Each time the bearer fights, it makes 4 additional attacks with this weapon.
1281|1|Greater plague probe|Melee|Melee|User|-2|1|Each time an attack is made with this weapon, re-roll a <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 1.
1284|1|Power axe|Melee|Melee|+2|-2|1|
1285|1|Power fist|Melee|Melee|x2|-3|2|Each time an attack is made with this weapon, subtract 1 from that attack’s <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>.
1286|1|Power maul|Melee|Melee|+3|-1|1|
1287|1|Power scourge|Melee|Melee|+1|-2|2|Each time the bearer fights, it makes 3 additional attacks with this weapon.
1288|1|Power sword|Melee|Melee|+1|-3|1|
1289|1|Rod of Torment|Melee|Melee|User|-2|3|
1290|1|Talon of Horus (melee)|Melee|Melee|User|-4|1|Each time an attack is made with this weapon, make 2 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
1291|1|Tyrant’s Claw (melee)|Melee|Melee|User|-2|1|Each time an attack is made with this weapon, make 2 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
1292|1|Tzaangor blades|Melee|Melee|User|-1|1|Each time the bearer fights, it makes 1 additional attack with this weapon.
1300|1|Ironstorm missile pod|72|Heavy D6|5|-1|2|<span class=tooltip00881 data-tooltip-content=#tooltip_content00881><span class=tt kwbu>Indirect</span> <span class=tt kwbu>Fire</span></span>. <a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>. This weapon can target units that are not visible to the bearer.
1306|1|Strike|Melee|Melee|+6|-4|6|
1306|2|Sweep|Melee|Melee|User|-3|2|Each time an attack is made with this weapon profile, make 3 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
1308|1|Titanic feet|Melee|Melee|User|-2|2|
1309|1|Acheron flame cannon|18|Heavy 2D6|7|-2|3|Each time an attack is made with this weapon, that attack automatically hits the target.
1312|1|Castigator bolt cannon|36|Heavy 16|6|-2|2|
1313|1|Atrapos lascutter (shooting)|9|Heavy 1|12|-4|6|Each time an attack is made with this weapon against a <span class=kwb>VEHICLE</span> or <span class=kwb>MONSTER</span> unit, you can re-roll the <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a>.
1314|1|Sweep|Melee|Melee|6|-2|3|Each time an attack is made with this weapon profile, make 3 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
1314|2|Focus|Melee|Melee|12|-4|6|Each time an attack is made with this weapon against a <span class=kwb>VEHICLE</span> or <span class=kwb>MONSTER</span> unit, you can re-roll the <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a>.
1315|1|Contained|36|Heavy 4|8|-3|3|
1315|2|Singularity|36|Heavy D6+4|14|-4|3|Each time you select this profile to shoot with roll one D6; on a 1-3, the bearer suffers D3 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a>.
1316|1|Lightning cannon|48|Heavy 8|7|-2|3|Each time an attack is made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> of 6 scores 2 additional hits.
1317|1|Phased plasma-fusil|24|Rapid Fire 2|7|-3|2|
1318|1|Twin rad cleanser|12|Assault 2D6|2|0|3|Each time an attack is made with this weapon, that attack automatically hits the target. Each time an attack is made with this weapon, a <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 2+ is always successful, unless the target is a <span class=kwb>VEHICLE</span> or <span class=kwb>TITANIC</span> unit.
1319|1|Twin magna lascannon|72|Heavy 2D3|12|-3|6|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
1322|1|Helios defence missiles|60|Heavy 2|8|-2|3|Each time an attack is made with this weapon against an <a href=/wh40k9ed/the-rules/core-rules/#Aircraft><span class=kwb>AIRCRAFT</span></a> unit, add 1 to that attack’s <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>.
1323|1|Volkite chieorovile|45|Heavy 5|8|-3|D6|Each time an attack is made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6 inflicts 2 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> on the target in addition to any normal damage.
1324|1|Graviton crusher|18|Heavy D3|6|-3|2|Each time an attack made with this weapon is allocated to a model with a Save characteristic of 3+ or better, that attack has a Damage characteristic of 3.
1325|1|Sweep|Melee|Melee|User|-2|D3|Each time an attack is made with this weapon profile, make 3 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
1325|2|Saw|Melee|Melee|x2|-4|6|
1326|1|Standard|Melee|Melee|+6|-4|6|
1326|2|Charged|Melee|Melee|x2|-4|8|
1327|1|Tempest warblade|Melee|Melee|+6|-3|3|Each time an attack is made with this weapon profile, make 2 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
1328|1|Sweep|Melee|Melee|User|-2|3|Each time an attack is made with this weapon profile, make 3 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
1328|2|Crush|Melee|Melee|x2|-4|6|Each time an attack is made with this weapon, subtract 1 from that attack’s <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>. Each time an attack is made with this weapon, if that attack targets a <span class=kwb>VEHICLE</span> or <span class=kwb>MONSTER</span> unit, add 2 to the Damage characteristic of that attack.
1329|1|Bellow of endless fury|12|Assault 2D6|5|-1|1|Each time an attack is made with this weapon, that attack automatically hits the target.
1330|1|Bloodflail|12|Assault 1|x2|-4|3D3|Each time an attack is made with this weapon, excess damage it inflicts is not lost. Instead, keep allocating excess damage to another model in the target unit until either all the excess damage has been allocated or the target unit is destroyed.
1331|1|Coruscating flames|18|Assault 2|+1|-1|1|
1332|1|Death’s heads|12|Assault D3|4|-1|1|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
1333|1|Blue fire|18|Assault 3|+3|-4|3|
1333|2|Pink fire|12|Assault 2D6|User|-2|1|Each time an attack is made with this weapon profile, that attack automatically hits the target.
1334|1|Flickering flames|12|Assault D6+3|User|-2|1|Each time an attack is made with this weapon, that attack automatically hits the target.
1335|1|Harvester cannon|36|Heavy 6|7|-1|2|
1337|1|Lash of Khorne|12|Assault 6|User|-1|2|
1338|1|Lashes of torment|6|Assault 6|4|-1|1|
1339|1|Phlegm bombardment|36|Heavy D6|8|-2|3|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
1340|1|Plague flail|7|Assault D6+3|User|-3|2|
1341|1|Skull cannon|48|Heavy D3+3|8|-2|2|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>. Each time an attack is made with this weapon, the target does not receive the <a href=/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover>benefits of cover</a> against that attack.
1343|1|Mighty strike|Melee|Melee|+4|-4|D6|
1343|2|Sweeping blow|Melee|Melee|User|-3|1|Each time an attack is made with this weapon profile, make 2 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
1344|1|Baleful sword|Melee|Melee|+1|-3|3|<span class=tooltip00601 data-tooltip-content=#tooltip_content00601><span class=tt kwbu>Malefic</span> <span class=tt kwbu>3</span></span>
1345|1|Mighty strike|Melee|Melee|+1|-3|D6|Each time an attack is made with this weapon profile, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> of 6 automatically wounds the target.
1345|2|Sweeping blow|Melee|Melee|User|-3|1|Each time an attack is made with this weapon profile, make 2 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
1346|1|Sweeping strike|Melee|Melee|User|-3|1|Each time an attack is made with this weapon profile, make 2 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
1346|2|Piercing strike|Melee|Melee|+4|-4|D3+3|Each time an attack is made with this weapon profile, <a href=/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves>invulnerable saving throws</a> cannot be made against that attack.
1347|1|Daemonic axe|Melee|Melee|+2|-2|3|
1349|1|Diseased claws and teeth|Melee|Melee|User|0|1|Each time an attack is made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> of 6 automatically wounds the target.
1350|1|Dissecting claws|Melee|Melee|User|-2|2|
1351|1|Gore-drenched fangs|Melee|Melee|User|-2|1|
1352|1|Mighty strike|Melee|Melee|x2|-4|D3+3|
1352|2|Sweeping blow|Melee|Melee|User|-3|2|Each time an attack is made with this weapon profile, make 2 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
1353|1|Hellblade|Melee|Melee|User|-3|2|
1354|1|Hellforged sword|Melee|Melee|+1|-3|3|
1355|1|Iron claw|Melee|Melee|x2|-3|D6|
1356|1|Lamprey bite|Melee|Melee|+2|-3|2|
1357|1|Malefic talons|Melee|Melee|User|-1|2|Each time the bearer fights, it makes 1 additional attack with this weapon.
1358|1|Piercing claws|Melee|Melee|User|-2|1|
1359|1|Plaguesword|Melee|Melee|User|-2|1|Each time an attack is made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> of 6 automatically wounds the target.
1360|1|Putrid appendages|Melee|Melee|User|-2|2|Each time an attack is made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> of 6 inflicts 2 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> on the target and the attack sequence ends.
1361|1|Ritual dagger|Melee|Melee|User|-1|1|
1362|1|Sharp quills|Melee|Melee|User|0|1|
1364|1|Mighty strike|Melee|Melee|x2|-4|D3+3|Each time an attack is made with this weapon profile, <a href=/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves>invulnerable saving throws</a> cannot be made against that attack.
1364|2|Sweeping blow|Melee|Melee|User|-2|2|Each time an attack is made with this weapon profile, make 2 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
1365|1|The Slayer Sword|Melee|Melee|User|-3|3|Each time an attack is made with this weapon, <a href=/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves>invulnerable saving throws</a> cannot be made against that attack.
1366|1|Snapping claws|Melee|Melee|User|-4|3|<span class=tooltip00601 data-tooltip-content=#tooltip_content00601><span class=tt kwbu>Malefic</span> <span class=tt kwbu>4</span></span>
1367|1|Soul-rending fangs|Melee|Melee|User|-2|2|
1368|1|Staff of Tomorrow|Melee|Melee|+2|-3|2D3|
1369|1|Staff of Tzeentch|Melee|Melee|User|-2|3|
1371|1|Trickster’s staff|Melee|Melee|User|0|1|Each time the bearer is selected to fight, you can select one melee weapon an enemy <span class=kwb>INFANTRY</span> model within <a href=/wh40k9ed/the-rules/core-rules/#Engagement-Range>Engagement Range</a> of the bearer is equipped with. Until that fight is resolved, this weapon has the same profile as the selected weapon.
1372|1|Barbed tail|Melee|Melee|User|-3|3|<span class=tooltip00601 data-tooltip-content=#tooltip_content00601><span class=tt kwbu>Malefic</span> <span class=tt kwbu>1</span></span>
1373|1|Warpclaw|Melee|Melee|User|-2|2|<span class=tooltip00601 data-tooltip-content=#tooltip_content00601><span class=tt kwbu>Malefic</span> <span class=tt kwbu>4</span></span>
1374|1|Warpsword|Melee|Melee|User|-3|D3+3|Malefic 2
1375|1|Witstealer sword|Melee|Melee|+2|-3|3|Each time an enemy model loses any wounds as a result of an attack made with this weapon, until the end of the battle, each time that model makes a melee attack, subtract 1 from that attack’s <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a>.
1381|1|Screamer bites|Melee|Melee|6|-3|2|<span class=tooltip00601 data-tooltip-content=#tooltip_content00601><span class=tt kwbu>Malefic</span> <span class=tt kwbu>6</span></span>
1389|1|Aiolos missile launcher|48|Heavy 3D3|6|-1|1|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
1390|1|Tarantula air defence missiles|48|Heavy D6|7|-2|1|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>. Each time an attack is made with this weapon against an <a href=/wh40k9ed/the-rules/core-rules/#Aircraft><span class=kwb>AIRCRAFT</span></a> unit, that attack has a Damage characteristic of 2.
1391|1|Anvillus autocannon battery|36|Heavy 8|7|-2|2|
1392|1|Arachnus heavy lascannon battery|48|Heavy 2|9|-3|D3+3|
1393|1|Artificer flamer|12|Assault D6|5|-1|2|Each time an attack is made with this weapon, that attack automatically hits the target.
1395|1|Standard|12|Pistol 2|7|-3|2|
1395|2|Supercharge|12|Pistol 2|8|-3|3|If any unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> of 1 are made for attacks with this weapon profile, the bearer is destroyed after shooting with this weapon.
1396|1|Burning Wrath|3|Assault 2D6|4|0|1|Each time an attack is made with this weapon, that attack automatically hits the target.
1397|1|Short range|0-24|Heavy D3|6|-1|2|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
1397|2|Medium range|24-48|Heavy D3|7|-2|3|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
1397|3|Long range|48-72|Heavy D3|8|-3|4|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
1398|1|Castellum air defence missiles|48|Heavy 2D3|8|-2|3|Each time an attack is made with this weapon against an <a href=/wh40k9ed/the-rules/core-rules/#Aircraft><span class=kwb>AIRCRAFT</span></a> unit, add 2 to that attack’s <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>.
1399|1|Castellum battle cannon|72|Heavy D6|9|-3|3|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
1400|1|Catechist|12|Pistol 1|8|-4|D6|Each time an attack made with this weapon targets a unit within half range, that attack has a Damage characteristic of D6+2. This weapon is a <a href=/wh40k9ed/factions/space-marines/#Melta-Weapons>melta weapon</a>.
1401|1|Cyclonic melta lance|18|Heavy D6|9|-4|D6|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>. Each time an attack made with this weapon targets a unit within half range, that attack has a Damage characteristic of D6+2.
1402|1|Deathstorm cannon array|18|Heavy 6|6|-1|1|
1403|1|Deathstorm missile array|18|Heavy 2|8|-2|D6|
1404|1|Dreadfire heavy flamer|12|Heavy D6|6|-2|2|Each time an attack is made with this weapon, that attack automatically hits the target.
1405|1|Dreadhammer siege cannon|24|Heavy 2D6|10|-4|3|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
1406|1|Dreadnought inferno cannon|12|Heavy D6|6|-1|2|Each time an attack is made with this weapon, that attack automatically hits the target.
1407|1|HE shells|72|Heavy 2D6|8|-3|2|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
1407|2|AE shells|72|Heavy 2|14|-4|6|
1408|1|Firefury missile battery|36|Heavy 2D3|6|-2|1|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
1409|1|Grav-flux bombard|24|Heavy 2D3|8|-3|2|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>. Each time an attack made with this weapon is allocated to a model with a Save characteristic of 3+ or better, that attack has a Damage characteristic of 3.
1410|1|Graviton blaster|18|Assault 2|5|-3|1|Each time an attack made with this weapon is allocated to a model with a Save characteristic of 3+ or better, that attack has a Damage characteristic of 2.
1413|1|Helios launcher|48|Heavy D3|7|-2|2|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>. Each time an attack is made with this weapon against an <a href=/wh40k9ed/the-rules/core-rules/#Aircraft><span class=kwb>AIRCRAFT</span></a> unit, add 1 to that attack’s <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>.
1414|1|Standard|36|Heavy 6|7|-3|2|
1414|2|Supercharge|36|Heavy 6|8|-3|3|Each time an unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> of 1 is made for an attack with this weapon profile, the bearer suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> after shooting with this weapon.
1415|1|Hellstrike missile battery|72|Heavy 4|8|-3|3|Each time an attack is made with this weapon against an <a href=/wh40k9ed/the-rules/core-rules/#Aircraft><span class=kwb>AIRCRAFT</span></a> unit, add 1 to that attack's <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>. Each time an attack made with this weapon is allocated to an <span class=kwb>AIRCRAFT</span> model, that attack has a Damage characteristic of D3+3.
