id|name|faction_id|source_id|role|unit_composition|Cost|cost_per_unit
766|Crassus|AM|146.0|Lords of War|A Crassus is equipped with: 4 heavy bolters; adamantium tracks.||False
767|Dominus Armoured Siege Bombard|AM|145.0|Lords of War|A Dominus Armoured Siege Bombard is equipped with: Dominus triple bombard; 2 heavy bolters.||False
768|Gorgon Heavy Transport|AM|145.0|Lords of War|A Gorgon Heavy Transport is equipped with: 2 Gorgon mortars; 2 twin heavy stubbers.||False
769|Macharius|AM|146.0|Lords of War|A Macharius is equipped with: 2 heavy stubbers; Macharius twin battle cannon; twin heavy stubber; adamantium tracks.||False
770|Macharius Omega|AM|145.0|Lords of War|A Macharius Omega is equipped with: Omega-pattern plasma blastgun.||False
771|Macharius Vanquisher|AM|146.0|Lords of War|A Macharius Vanquisher is equipped with: 2 heavy stubbers; Macharius twin vanquisher cannon; twin heavy stubber; adamantium tracks.||False
772|Macharius Vulcan|AM|146.0|Lords of War|A Macharius Vulcan is equipped with: 2 heavy stubbers; Macharius vulcan mega-bolter; twin heavy stubber; adamantium tracks.||False
773|Marauder Bomber|AM|146.0|Lords of War|A Marauder Bomber is equipped with: 2 heavy bombs, 2 Marauder twin heavy bolters; Marauder twin lascannon.||False
774|Marauder Destroyer|AM|146.0|Lords of War|A Marauder Destroyer is equipped with: Marauder nose autocannons; Marauder twin assault cannon; Marauder twin heavy bolter; heavy bomb.||False
775|Minotaur|AM|146.0|Lords of War|A Minotaur is equipped with: Minotaur twin earthshaker cannon; adamantium tracks.||False
776|Praetor|AM|146.0|Lords of War|A Praetor is equipped with: 2 heavy bolters; Praetor launcher; adamantium tracks.||False
777|Valdor Tank Hunter|AM|146.0|Heavy Support|A Valdor is equipped with: autocannon; Valdor neutron laser.||False
778|Aquila Lander|AM|145.0|Flyers|An Aquila Lander is equipped with: heavy bolter.||False
779|Arvus Lighter|AM|146.0|Flyers|An Arvus Lighter has no equipment.||False
780|Avenger Strike Fighter|AM|146.0|Flyers|An Avenger Strike Fighter is equipped with: Avenger bolt cannon; heavy stubber; 2 lascannons.||False
781|Voss-pattern Lightning|AM|146.0|Flyers|A Voss-pattern Lightning is equipped with: 2 lascannons.||False
782|Thunderbolt|AM|146.0|Flyers|A Thunderbolt is equipped with: Thunderbolt nose autocannons; Thunderbolt twin lascannon.||False
783|Vendetta Gunship|AM|146.0|Flyers|A Vendetta Gunship is equipped with: 3 Vendetta twin lascannons.||False
784|Vulture Gunship|AM|146.0|Flyers|A Vulture Gunship is equipped with: heavy bolter; 2 multiple rocket pods, Vulture hellstrike racks.||False
785|Imperial Fortress Walls|UN|145.0|Fortifications|Each Gate Tower Section is equipped with: twin heavy bolter. Each Tower Section is equipped with: twin long-barrelled autocannon.<br>• This model can include any number of extra wall sections (<b>Power Rating +6</b>).<br> ○ For each extra wall section this model includes, it can include 1 extra tower section (<b>Power Rating +7</b>).<br>• This model can include any number of extra gate sections (<b>Power Rating +4</b>).<br> ○ For each extra gate section this model includes, it must include 2 extra gate tower sections (<b>Power Rating +10</b>).|880.0|False
786|Primaris Redoubt|UN|145.0|Fortifications|A Primaris Redoubt is equipped with: Primaris redoubt turbo-laser destructor.||False
838|Belisarius Cawl|AdM|15.0|HQ|"Belisarius Cawl is equipped with: solar atomiser; arc scourge; mechadendrite hive; Omnissian axe. Your army can only include one <span class=""tooltip00160"" data-tooltip-content=""#tooltip_content00160"" data-tooltip-anchor=""#tooltip_content00160""><span class=""kwb"">BELISARIUS</span> <span class=""kwb"">CAWL</span></span> model."||False
839|Tech-Priest Dominus|AdM|15.0|HQ|A Tech-Priest Dominus is equipped with: macrostubber; volkite blaster; Omnissian axe.||False
840|Tech-Priest Enginseer|AdM|15.0|HQ|A Tech-Priest Enginseer is equipped with: Mechanicus pistol; Omnissian axe; servo-arm.||False
841|Kataphron Breachers|AdM|15.0|Troops|If this unit contains 4 or more models, it has <b>Power Rating 12</b>. Every model is equipped with: heavy arc rifle; arc claw.||False
842|Kataphron Destroyers|AdM|15.0|Troops|If this unit contains 4 or more models, it has <b>Power Rating 14</b>. Every model is equipped with: heavy grav-cannon; phosphor blaster.||False
843|Fulgurite Electro-Priests|AdM|15.0|Elites|If this unit contains between 6 and 10 models, it has <b>Power Rating 6</b>. If this unit contains between 11 and 15 models, it has <b>Power Rating 9</b>. If this unit contains 16 or more models, it has <b>Power Rating 12</b>. Every model is equipped with: electroleech stave.||False
844|Corpuscarii Electro-Priests|AdM|15.0|Elites|If this unit contains between 6 and 10 models, it has <b>Power Rating 6</b>. If this unit contains between 11 and 15 models, it has <b>Power Rating 9</b>. If this unit contains 16 or more models, it has <b>Power Rating 12</b>. Every model is equipped with: electrostatic gauntlets.||False
845|Kastelan Robots|AdM|15.0|Heavy Support|If this unit contains between 3 and 4 models, it has <b>Power Rating 20</b>. If this unit contains between 5 and 6 models, it has <b>Power Rating 30</b>. Every model is equipped with: Kastelan phosphor blaster; incendine combustor; Kastelan fist.||False
846|Cybernetica Datasmith|AdM|15.0|Elites|A Cybernetics Datasmith is equipped with: gamma pistol; power fist.||False
847|Servitors|AdM|15.0|Elites|Every model is equipped with: servo-arm.|28.0|True
848|Skitarii Rangers|AdM|15.0|Troops|If this unit contains between 6 and 10 models, it has <b>Power Rating 6</b>. If this unit contains between 11 and 15 models, it has <b>Power Rating 9</b>. If this unit contains 16 or more models, it has <b>Power Rating 12</b>. Every model is equipped with: galvanic rifle.||False
849|Skitarii Vanguard|AdM|15.0|Troops|If this unit contains between 6 and 10 models, it has <b>Power Rating 6</b>. If this unit contains between 11 and 15 models, it has <b>Power Rating 9</b>. If this unit contains 16 or more models, it has <b>Power Rating 12</b>. Every model is equipped with: radium carbine.||False
850|Sicarian Infiltrators|AdM|15.0|Elites|If this unit contains 6 or more models, it has <b>Power Rating 8</b>. Every model is equipped with: stubcarbine; power sword.||False
851|Sicarian Ruststalkers|AdM|15.0|Elites|If this unit contains 6 or more models, it has <b>Power Rating 8</b>. Every model is equipped with: chordclaw; transonic razor.||False
852|Ironstrider Ballistarii|AdM|15.0|Fast Attack|Increase this unit’s <b>Power Rating</b> by <b>+4</b> for every additional Ironstrider Ballistarii it includes. Every model is equipped with: twin cognis autocannon.||False
853|Sydonian Dragoons|AdM|15.0|Fast Attack|Increase this unit's <b>Power Rating</b> by <b>+3</b> for every additional Sydonian Dragoon it includes. Every model is equipped with: radium jezzail.||False
854|Onager Dunecrawler|AdM|15.0|Heavy Support|An Onager Dunecrawler is equipped with: eradication beamer.||False
855|Knight Paladin|QI|34.0|Lords of War|"A Knight Paladin is equipped with: meltagun; rapid-fire battle cannon; reaper chainsword; titanic feet. If this model has the <a href=""/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword""><span class=""kwb"">QUESTOR</span> <span class=""kwb"">MECHANICUS</span></a> keyword, is it also equipped with a Questor cognis heavy stubber. If this model has the <a href=""/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword""><span class=""kwb"">QUESTOR</span> <span class=""kwb"">IMPERIALIS</span></a> keyword, it is also equipped with a Questor ironhail heavy stubber."||False
856|Knight Errant|QI|34.0|Lords of War|A Knight Errant is equipped with: meltagun; thermal cannon; reaper chainsword; titanic feet.||False
857|Knight Warden|QI|34.0|Lords of War|A Knight Warden is equipped with: avenger gatling cannon; heavy flamer; meltagun; reaper chainsword; titanic feet.||False
858|Knight Gallant|QI|34.0|Lords of War|Knight Gallant is equipped with: meltagun; reaper chainsword; thunderstrike gauntlet; titanic feet.||False
859|Knight Crusader|QI|34.0|Lords of War|A Knight Crusader is equipped with: avenger gatling cannon; heavy flamer; meltagun; thermal cannon; titanic feet.||False
860|Acastus Knight Porphyrion|QI|146.0|Lords of War|An Acastus Knight Porphyrion is equipped with: 2 Acastus autocannons; ironstorm missile pod; 2 twin magna lascannons; titanic feet.||False
861|Cerastus Knight Acheron|QI|146.0|Lords of War|A Cerastus Knight Acheron is equipped with: Acheron flame cannon; Acheron twin heavy bolter; reaper chainfist; titanic feet.||False
862|Cerastus Knight Atrapos|QI|146.0|Lords of War|A Cerastus Knight-Atrapos is equipped with: Atrapos lascutter; graviton singularity cannon; titanic feet.||False
863|Cerastus Knight Castigator|QI|146.0|Lords of War|A Cerastus Knight Castigator is equipped with: Castigator bolt cannon; tempest warblade; titanic feet.||False
864|Cerastus Knight Lancer|QI|146.0|Lords of War|A Cerastus Knight Lancer is equipped with: Cerastus shock lance; titanic feet.||False
865|Questoris Knight Magaera|QI|146.0|Lords of War|A Questoris Knight Magaera is equipped with: lightning cannon; phased plasma-fusil; reaper chainsword; titanic feet.||False
866|Questoris Knight Styrix|QI|146.0|Lords of War|A Questoris Knight Styrix is equipped with: graviton crusher; reaper chainsword; titanic feet; volkite chieorovile.||False
867|Warhound Titan|TL|146.0|Lords of War|A Warhound Titan is equipped with: 2 Warhound vulcan mega-bolters; Warhound feet.||False
868|Reaver Titan|TL|146.0|Lords of War|A Reaver Titan is equipped with: 2 Reaver gatling blaster; Reaver apocalypse launcher; Reaver feet.||False
869|Warlord Titan|TL|146.0|Lords of War|A Warlord Titan is equipped with: 2 apocalypse launchers; 2 ardex-defensor lascannons; 2 ardex-defensor maulers; 2 arioch power claws; Warlord feet.||False
870|Vindicare Assassin|OA|122.0|Elites|A Vindicare Assassin is a single model equipped with: exitus pistol; exitus rifle; blind grenades.||False
871|Callidus Assassin|OA|122.0|Elites|A Callidus Assassin is a single model equipped with: neural shredder; phase sword; poison blades.||False
872|Eversor Assassin|OA|122.0|Elites|An Eversor Assassin is a single model equipped with: executioner pistol; neuro-gauntlet; power sword; melta bombs.||False
873|Culexus Assassin|OA|122.0|Elites|A Culexus Assassin is a single model equipped with: animus speculum; psyk-out grenades.||False
874|Inquisitor Greyfax|INQ||HQ|"Inquisitor Greyfax is equipped with: master-crafted condemnor boltgun; master-crafted power sword; frag grenades; krak grenades; psyk-out grenades. Your army can only include one <span class=""tooltip00276"" data-tooltip-content=""#tooltip_content00276"" data-tooltip-anchor=""#tooltip_content00276""><span class=""kwb"">GREYFAX</span></span> model."||False
875|Inquisitor Karamazov|INQ||HQ|"Inquisitor Karamazov is equipped with: master-crafted multi-melta; master-crafted power sword; Throne of Judgement’s stomping feet. Your army can only include one <span class=""tooltip00277"" data-tooltip-content=""#tooltip_content00277"" data-tooltip-anchor=""#tooltip_content00277""><span class=""kwb"">KARAMAZOV</span></span> model."||False
876|Inquisitor Coteaz|INQ||HQ|"Inquisitor Coteaz is equipped with: bolt pistol; psyber-eagle; master-crafted Nemesis daemon hammer. Your army can only include one <span class=""tooltip00278"" data-tooltip-content=""#tooltip_content00278"" data-tooltip-anchor=""#tooltip_content00278""><span class=""kwb"">COTEAZ</span></span> model."||False
877|Inquisitor|INQ||HQ|An Inquisitor is equipped with: bolt pistol; chainsword; frag grenades; krak grenades.||False
878|Ordo Malleus Inquisitor in Terminator Armour|INQ|124.0|HQ|An Ordo Malleus Inquisitor in Terminator Armour is a single model equipped with: storm bolter; Nemesis Daemon hammer; psyk-out grenades.||False
879|Acolytes|INQ||Elites|This unit’s <b>Power Rating</b> is equal to the number of models in this unit. Every model is equipped with: laspistol; chainsword.||False
880|Daemonhost|INQ||Elites|A Daemonhost is equipped with: unholy gaze; warp grasp.||False
881|Jokaero Weaponsmith|INQ||Elites|A Jokaero Weaponsmith is equipped with: Jokaero weapons.||False
882|Custodian Guard|AC|24.0|Troops|If this unit contains 4-5 models, it has <b>Power Rating 11</b>. If this unit contains 6-8 models, it has <b>Power Rating 19</b>. If this unit contains 9 or more models, it has <b>Power Rating 23</b>. Every model is equipped with: guardian spear.||False
883|Venerable Contemptor Dreadnought|AC|24.0|Elites|A Venerable Contemptor Dreadnought is equipped with: combi-bolter; multi-melta; Dreadnought combat weapon.||False
884|Venerable Land Raider|AC|24.0|Heavy Support|A Venerable Land Raider is equipped with: twin heavy bolter; 2 twin lascannons.||False
889|Primaris Psyker|AM|16.0|HQ|A Primaris Psyker is a single model armed with a laspistol and force stave.||False
890|Wyrdvane Psykers|AM|16.0|Elites|This unit contains 3 Wyrdvane Psykers. It may contain up to 3 additional Wyrdvane Psykers (<b>Power Rating +1</b>) or up to 6 additional Wyrdvane Psykers (<b>Power Rating +2</b>). Each model is armed with a laspistol and a Wyrdvane stave.||False
891|Astropath|AM|16.0|Elites|An Astropath is a single model armed with a Telepathica stave.||False
892|Uriah Jacobus|AS|111.0|HQ|"Uriah Jacobus is a single model equipped with: bolt pistol; Redeemer; chainsword; frag grenades; krak grenades. Only one <span class=""tooltip00204"" data-tooltip-content=""#tooltip_content00204"" data-tooltip-anchor=""#tooltip_content00204""><span class=""kwb"">URIAH</span> <span class=""kwb"">JACOBUS</span></span> model can be included in your army."||False
894|Crusaders|AS|112.0|Elites|If this unit contains between 3-4 models, it has <b>Power Rating 2</b>. If this unit contains 5 or more models, it has <b>Power Rating 3</b>. Every model is equipped with: power sword.||False
895|Death Cult Assassins|AS|112.0|Elites|If this unit contains between 3-4 models, it has <b>Power Rating 2</b>. If this unit contains 5 or more models, it has <b>Power Rating 3</b>. Every model is equipped with: Death Cult power blades.||False
896|Arco-flagellants|AS|112.0|Elites|If this unit contains between 4-6 models, it has <b>Power Rating 4</b>. If this unit contains 7 or more models, it has <b>Power Rating 6</b>. Every model is equipped with: arco-flails.||False
