id|name|faction_id|source_id|role|unit_composition|Cost|cost_per_unit
952|chosen|csm|12.0|elites|if this unit contains 6 or more models, it has power rating 14. every model is equipped with: bolt pistol; boltgun; accursed weapon; frag grenades; krak grenades.||False
953|possessed|csm|12.0|elites|if this unit contains 6 or more models, it has power rating 14. every model is equipped with: hideous mutations.||False
954|helbrute|csm|12.0|elites|a helbrute is equipped with: missile launcher; twin heavy bolter.||False
956|chaos rhino|csm|12.0|dedicated transport|a chaos rhino is equipped with: combi-bolter.||False
957|chaos bikers|csm|12.0|fast attack|if this unit contains 4-6 models, it has power rating 10. if this unit contains 7 or more models, it has power rating 15. every model is equipped with: bolt pistol; combi-bolter; frag grenades; krak grenades.||False
958|raptors|csm|12.0|fast attack|if this unit contains 6 or more models, it has power rating 12. every model is equipped with: bolt pistol; astartes chainsword.||False
959|warp talons|csm|12.0|fast attack|if this unit contains 6 or more models, it has power rating 14. every model is equipped with: warp claws.||False
960|chaos spawn|csm|12.0|fast attack|if this unit contains 2 models, it has power rating 2. if this unit contains 3 models, it has power rating 3. if this unit contains 4 models, it has power rating 4. if this unit contains 5 models, it has power rating 5. every model is equipped with: hideous mutations.||False
961|heldrake|csm|12.0|flyers|a heldrake is equipped with: hades autocannon; heldrake claws.||False
962|chaos land raider|csm|12.0|heavy support|a chaos land raider is equipped with: twin heavy bolter; 2 twin soulshatter lascannons.||False
963|chaos predator destructor|csm|12.0|heavy support|a chaos predator destructor is equipped with: predator autocannon.||False
964|chaos vindicator|csm|12.0|heavy support|a chaos vindicator is equipped with: demolisher siege cannon.||False
965|obliterators|csm|12.0|heavy support|if this unit contains 2 models, it has power rating 10. if this unit contains 3 models, it has power rating 15. every model is equipped with: fleshmetal guns; crushing fists.||False
966|havocs|csm|12.0|heavy support|a havoc champion is equipped with: flamer; astartes chainsword. 2 havocs are equipped with: havoc autocannon. 2 havocs are equipped with: lascannon.|125.0|True
967|forgefiend|csm|12.0|heavy support|a forgefiend is equipped with: 2 heavy hades autocannons; forgefiend jaws.||False
968|maulerfiend|csm|12.0|heavy support|a maulerfiend is equipped with: lasher tendrils; maulerfiend fists.||False
969|defiler|csm|12.0|heavy support|a defiler is equipped with: defiler cannon; reaper autocannon; twin heavy flamer; defiler claws.||False
970|khorne lord of skulls|csm|12.0|lords of war|a khorne lord of skulls is equipped with: gorestorm cannon; hades gatling cannon; great cleaver of khorne.||False
1016|sorcerer|ts|27.0|hq|a sorcerer is equipped with: inferno bolt pistol; force sword; frag grenades; krak grenades.||False
1017|sorcerer in terminator armour|ts|27.0|hq|a sorcerer in terminator armour is equipped with: inferno combi-bolter; force stave.||False
1018|sorcerer on disc of tzeentch|ts|95.0|hq|a sorcerer on disc of tzeentch is a single model equipped with: bolt pistol; disc’s blades; force sword; frag grenades; krak grenades.||False
1019|thousand sons cultists|ts|27.0|troops|if this unit contains 11-20 models, it has power rating 5. if this unit contains 21-30 models, it has power rating 8. every model is equipped with: autogun.||False
1020|rubric marines|ts|27.0|troops|if this unit contains 6-10 models, it has power rating 12. the aspiring sorcerer is equipped with: inferno bolt pistol; force stave. every rubric marine is equipped with: inferno boltgun.||False
1021|helbrute|ts|27.0|elites|a helbrute is equipped with: missile launcher; twin heavy bolter.||False
1022|chaos rhino|ts|27.0|dedicated transport|a chaos rhino is equipped with: inferno combi-bolter.||False
1023|chaos spawn|ts|27.0|fast attack|if this unit contains 2 models, it has power rating 2. if this unit contains 3 models, it has power rating 3. if this unit contains 4 models, it has power rating 4. if this unit contains 5 models, it has power rating 5. every model is equipped with: hideous mutations.||False
1024|heldrake|ts|27.0|flyers|a heldrake is equipped with: hades autocannon; heldrake claws.||False
1025|chaos land raider|ts|27.0|heavy support|a chaos land raider is equipped with: twin heavy bolter; 2 twin lascannons.||False
1026|chaos predator destructor|ts|27.0|heavy support|a chaos predator destructor is equipped with: predator autocannon.||False
1027|chaos vindicator|ts|27.0|heavy support|a chaos vindicator is equipped with: demolisher cannon.||False
1028|forgefiend|ts|27.0|heavy support|a forgefiend is equipped with: 2 heavy hades autocannons; forgefiend jaws.||False
1029|maulerfiend|ts|27.0|heavy support|a maulerfiend is equipped with: magma cutters; maulerfiend fists.||False
1030|defiler|ts|27.0|heavy support|a defiler is equipped with: defiler cannon; reaper autocannon; twin heavy flamer; defiler claws.||False
1031|magnus the red|ts|27.0|lords of war|magnus the red is equipped with: the blade of magnus. your army can only include one magnus the red.||False
1032|ahriman|ts|27.0|hq|ahriman is equipped with: inferno bolt pistol; black staff of ahriman; frag grenades; krak grenades. your army can only include one ahriman model.||False
1033|exalted sorcerer|ts|27.0|hq|an exalted sorcerer is equipped with: inferno bolt pistol; force stave; frag grenades; krak grenades.||False
1034|tzaangors|ts|27.0|troops|if this unit contains 11-20 models, it has power rating 6. every model is equipped with: tzaangor blades.||False
1035|scarab occult terminators|ts|27.0|elites|if this unit contains 6-10 models, it has power rating 20. the scarab occult sorcerer is equipped with: inferno combi-bolter; force stave. every scarab occult terminator is equipped with: inferno combi-bolter; prosperine khopesh.||False
1036|thousand sons daemon prince|ts|27.0|hq|a daemon prince of tzeentch is a single model armed with a hellforged sword and a set of malefic talons.||False
1037|death guard chaos lord|dg|14.0|hq|a death guard chaos lord is equipped with: bolt pistol; astartes chainsword; blight grenades; krak grenades.||False
1038|death guard chaos lord in terminator armour|dg|14.0|hq|a death guard chaos lord in terminator armour is equipped with: combi-bolter; power axe.||False
1039|chaos lord on palanquin of nurgle|dg|102.0|hq|a chaos lord on palanquin of nurgle is a single model equipped with: bolt pistol; chainsword; nurglings’ claws and teeth; frag grenades; krak grenades.||False
1041|death guard sorcerer in terminator armour|dg|14.0|hq|a death guard sorcerer in terminator armour is equipped with: combi-bolter; force stave.||False
1043|death guard cultist|dg|14.0|troops|if this unit contains between 11 and 20 models, it has power rating 6. if this unit contains 21 or more models, it has power rating 9. every model is equipped with: autogun.||False
1044|plague marines|dg|14.0|troops|if this unit contains 6 or more models, it has power rating 12. every model is equipped with: boltgun; plague knife; blight grenades; krak grenades.||False
1045|death guard possessed|dg|14.0|elites|if this unit contains between 6 and 10 models, it has power rating 12. every model is equipped with: horrifying mutations.||False
1046|helbrute|dg|14.0|elites|a helbrute is equipped with: multi-melta; helbrute fist.||False
1047|chaos rhino|dg|14.0|dedicated transport|a chaos rhino is equipped with: combi-bolter.||False
1048|chaos spawn|dg|14.0|fast attack|if this unit contains 2 models, it has power rating 2. if this unit contains 3 models, it has power rating 3. if this unit contains 4 models, it has power rating 4. if this unit contains 5 models, it has power rating 5. every model is equipped with: hideous mutations.||False
1049|chaos land raider|dg|14.0|heavy support|a chaos land raider is equipped with: twin heavy bolter; 2 twin lascannons.||False
1050|chaos predator annihilator|dg|14.0|heavy support|a chaos predator annihilator is equipped with: twin lascannon.||False
1051|defiler|dg|14.0|heavy support|a defiler is equipped with: defiler cannon; reaper autocannon; twin heavy flamer; defiler claws.||False
1052|death guard daemon prince|dg|14.0|hq|a death guard daemon prince is equipped with: hellforged sword; malefic talons.||False
1053|typhus|dg|14.0|hq|typhus is equipped with: master-crafted manreaper; blight grenades. your army can only include one typhus model.||False
1054|lord of contagion|dg|14.0|hq|a lord of contagion is equipped with: plaguereaper.||False
1055|malignant plaguecaster|dg|14.0|hq|a malignant plaguecaster is equipped with: corrupted staff; blight grenades; krak grenades.||False
1056|poxwalkers|dg|14.0|troops|if this unit contains 11 or more models, it has power rating 6. every model is equipped with: improvised weapon.||False
1057|foetid bloat-drone|dg|14.0|fast attack|a foetid bloat-drone is equipped with: fleshmower; plague probe.||False
1058|noxious blightbringer|dg|14.0|elites|a noxious blightbringer is equipped with: plasma pistol; cursed plague bell; blight grenades; krak grenades.||False
1094|chaos cerastus knight acheron|qt|146.0|lords of war|a chaos cerastus knight acheron is equipped with: acheron flame cannon; acheron twin heavy bolter; reaper chainfist; titanic feet.||False
1095|chaos cerastus knight lancer|qt|146.0|lords of war|a chaos cerastus knight lancer is equipped with: cerastus shock lance; titanic feet.||False
1096|chaos cerastus knight castigator|qt|146.0|lords of war|a chaos cerastus knight castigator is equipped with: castigator bolt cannon; tempest warblade; titanic feet.||False
1097|chaos cerastus knight atrapos|qt|146.0|lords of war|a chaos cerastus knight atrapos is equipped with: atrapos lascutter; graviton singularity cannon; titanic feet.||False
1098|chaos questoris knight magaera|qt|146.0|lords of war|a chaos questoris knight magaera is equipped with: lightning cannon; phased plasma-fusil; reaper chainsword; titanic feet.||False
1099|chaos acastus knight porphyrion|qt|146.0|lords of war|an chaos acastus knight porphyrion is equipped with: 2 acastus autocannons; ironstorm missile pod; 2 twin magna lascannons; titanic feet.||False
